first_day,sensor_id,sensor_file,sensor_type,location,lat,lon,timestamp,pressure,altitude,pressure_sealevel,temperature,humidity,P1,durP1,ratioP1,P2,durP2,ratioP2,P0
2019-01-01,12592,2019-01-01_dht22_sensor_12592.csv,DHT22,6361,52.121,5.109,2019-01-01T00:00:44Z,NA,NA,NA,8.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12594,2019-01-01_dht22_sensor_12594.csv,DHT22,6362,50.207,9.182,2019-01-01T00:02:27Z,NA,NA,NA,7.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12596,2019-01-01_dht22_sensor_12596.csv,DHT22,6363,51.052,13.69,2019-01-01T00:00:57Z,NA,NA,NA,7.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12598,2019-01-01_dht22_sensor_12598.csv,DHT22,6364,53.589,9.956,2019-01-01T00:05:26Z,NA,NA,NA,8.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12600,2019-01-01_dht22_sensor_12600.csv,DHT22,6365,51.511,7.488,2019-01-01T00:01:48Z,NA,NA,NA,10,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12602,2019-01-01_dht22_sensor_12602.csv,DHT22,6366,16.436,99.369,2019-01-01T00:02:06Z,NA,NA,NA,22.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12604,2019-01-01_dht22_sensor_12604.csv,DHT22,6367,52.508,13.285,2019-01-01T00:27:45Z,NA,NA,NA,9.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12606,2019-01-01_dht22_sensor_12606.csv,DHT22,6368,48.999,12.076,2019-01-01T00:01:26Z,NA,NA,NA,5.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12610,2019-01-01_dht22_sensor_12610.csv,DHT22,6370,50.896,4.731,2019-01-01T01:33:23Z,NA,NA,NA,8.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12620,2019-01-01_dht22_sensor_12620.csv,DHT22,6375,48.305,11.906,2019-01-01T00:01:58Z,NA,NA,NA,6.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12622,2019-01-01_dht22_sensor_12622.csv,DHT22,6376,48.183,-1.643,2019-01-01T00:01:39Z,NA,NA,NA,20.2,50.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12628,2019-01-01_dht22_sensor_12628.csv,DHT22,6379,47.059,15.459,2019-01-01T00:01:42Z,NA,NA,NA,5.1,93.7,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1263,2019-01-01_dht22_sensor_1263.csv,DHT22,622,50.113,8.705,2019-01-01T00:01:46Z,NA,NA,NA,7.5,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12630,2019-01-01_dht22_sensor_12630.csv,DHT22,6380,49.474,10.944,2019-01-01T00:01:10Z,NA,NA,NA,6.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12632,2019-01-01_dht22_sensor_12632.csv,DHT22,6381,45.747,12.106,2019-01-01T00:03:20Z,NA,NA,NA,5.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12634,2019-01-01_dht22_sensor_12634.csv,DHT22,6382,48.615,8.88,2019-01-01T00:01:03Z,NA,NA,NA,4.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12636,2019-01-01_dht22_sensor_12636.csv,DHT22,6383,50.83,7.21,2019-01-01T00:01:04Z,NA,NA,NA,8.8,97.3,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12638,2019-01-01_dht22_sensor_12638.csv,DHT22,6384,49.429,8.647,2019-01-01T00:01:08Z,NA,NA,NA,7.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12642,2019-01-01_dht22_sensor_12642.csv,DHT22,6386,49.334,11.335,2019-01-01T00:01:26Z,NA,NA,NA,5.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12646,2019-01-01_dht22_sensor_12646.csv,DHT22,6388,49.863,8.622,2019-01-01T00:01:52Z,NA,NA,NA,7.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12648,2019-01-01_dht22_sensor_12648.csv,DHT22,6389,49.427,7.762,2019-01-01T00:02:05Z,NA,NA,NA,6.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12651,2019-01-01_dht22_sensor_12651.csv,DHT22,6390,49.399,8.671,2019-01-01T00:00:39Z,NA,NA,NA,11.8,84.1,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12655,2019-01-01_dht22_sensor_12655.csv,DHT22,6392,44.644,11.448,2019-01-01T00:01:05Z,NA,NA,NA,2.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12661,2019-01-01_dht22_sensor_12661.csv,DHT22,6395,51.816,5.726,2019-01-01T00:00:04Z,NA,NA,NA,9.3,88.5,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12680,2019-01-01_dht22_sensor_12680.csv,DHT22,6404,59.384,17.874,2019-01-01T00:17:53Z,NA,NA,NA,4.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12682,2019-01-01_dht22_sensor_12682.csv,DHT22,6405,59.208,18.217,2019-01-01T00:48:17Z,NA,NA,NA,3.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12688,2019-01-01_dht22_sensor_12688.csv,DHT22,6408,59.387,17.798,2019-01-01T00:01:58Z,NA,NA,NA,3.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1269,2019-01-01_dht22_sensor_1269.csv,DHT22,625,48.611,13.502,2019-01-01T01:43:37Z,NA,NA,NA,4.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12692,2019-01-01_dht22_sensor_12692.csv,DHT22,6410,57.636,18.304,2019-01-01T00:01:48Z,NA,NA,NA,5.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12696,2019-01-01_dht22_sensor_12696.csv,DHT22,6412,52.527,13.493,2019-01-01T00:01:37Z,NA,NA,NA,8.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12698,2019-01-01_dht22_sensor_12698.csv,DHT22,6413,51.453,6.967,2019-01-01T00:00:45Z,NA,NA,NA,9.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12700,2019-01-01_dht22_sensor_12700.csv,DHT22,6414,49.57,6.061,2019-01-01T00:00:39Z,NA,NA,NA,5.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12704,2019-01-01_dht22_sensor_12704.csv,DHT22,6416,52.182,7.65,2019-01-01T00:01:33Z,NA,NA,NA,12.4,65,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12708,2019-01-01_dht22_sensor_12708.csv,DHT22,6418,50.823,4.719,2019-01-01T00:00:56Z,NA,NA,NA,7.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1271,2019-01-01_dht22_sensor_1271.csv,DHT22,628,48.138,11.55,2019-01-01T00:01:54Z,NA,NA,NA,21.7,29.5,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12712,2019-01-01_dht22_sensor_12712.csv,DHT22,6420,51.498,-2.693,2019-01-01T00:01:01Z,NA,NA,NA,9.3,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12714,2019-01-01_dht22_sensor_12714.csv,DHT22,6421,44.469,11.27,2019-01-01T00:01:48Z,NA,NA,NA,0.5,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12718,2019-01-01_dht22_sensor_12718.csv,DHT22,6423,50.871,8.018,2019-01-01T00:01:56Z,NA,NA,NA,8.5,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12720,2019-01-01_dht22_sensor_12720.csv,DHT22,6424,48.52,11.228,2019-01-01T00:00:14Z,NA,NA,NA,4.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12726,2019-01-01_dht22_sensor_12726.csv,DHT22,6427,49.754,6.105,2019-01-01T00:02:01Z,NA,NA,NA,8.2,92.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12728,2019-01-01_dht22_sensor_12728.csv,DHT22,6428,46.096,10.738,2019-01-01T10:32:08Z,NA,NA,NA,6.9,57.1,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1273,2019-01-01_dht22_sensor_1273.csv,DHT22,629,48.632,10.23,2019-01-01T00:00:27Z,NA,NA,NA,6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12734,2019-01-01_dht22_sensor_12734.csv,DHT22,6431,45.802,4.875,2019-01-01T00:01:57Z,NA,NA,NA,5.7,94.6,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12742,2019-01-01_dht22_sensor_12742.csv,DHT22,6435,54.282,10.124,2019-01-01T00:01:04Z,NA,NA,NA,8.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12744,2019-01-01_dht22_sensor_12744.csv,DHT22,6436,18.733,99.079,2019-01-01T00:01:49Z,NA,NA,NA,19.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12746,2019-01-01_dht22_sensor_12746.csv,DHT22,6437,53.686,10.03,2019-01-01T00:01:08Z,NA,NA,NA,9.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12750,2019-01-01_dht22_sensor_12750.csv,DHT22,6439,51.358,6.746,2019-01-01T00:01:32Z,NA,NA,NA,8.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12752,2019-01-01_dht22_sensor_12752.csv,DHT22,6440,44.616,2.033,2019-01-01T00:02:04Z,NA,NA,NA,2.4,98.2,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12757,2019-01-01_dht22_sensor_12757.csv,DHT22,6442,48.041,12.241,2019-01-01T00:00:45Z,NA,NA,NA,4.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12761,2019-01-01_dht22_sensor_12761.csv,DHT22,6444,49.741,6.114,2019-01-01T00:00:55Z,NA,NA,NA,4.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12769,2019-01-01_dht22_sensor_12769.csv,DHT22,6448,48.915,8.991,2019-01-01T00:00:12Z,NA,NA,NA,11.2,70.4,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1277,2019-01-01_dht22_sensor_1277.csv,DHT22,631,51.025,13.826,2019-01-01T00:01:34Z,NA,NA,NA,8.5,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12771,2019-01-01_dht22_sensor_12771.csv,DHT22,6449,47.665,9.16,2019-01-01T00:04:41Z,NA,NA,NA,4.3,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12773,2019-01-01_dht22_sensor_12773.csv,DHT22,6450,48.575,13.46,2019-01-01T00:00:00Z,NA,NA,NA,5.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12811,2019-01-01_dht22_sensor_12811.csv,DHT22,6470,47.653,7.896,2019-01-01T00:00:05Z,NA,NA,NA,5.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12813,2019-01-01_dht22_sensor_12813.csv,DHT22,6471,50.932,6.934,2019-01-01T00:00:30Z,NA,NA,NA,12.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12815,2019-01-01_dht22_sensor_12815.csv,DHT22,6472,52.329,13.069,2019-01-01T00:00:54Z,NA,NA,NA,7.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12817,2019-01-01_dht22_sensor_12817.csv,DHT22,6473,51.551,6.716,2019-01-01T00:04:46Z,NA,NA,NA,7.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12819,2019-01-01_dht22_sensor_12819.csv,DHT22,6474,53.473,9.893,2019-01-01T00:01:42Z,NA,NA,NA,8.4,87,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12827,2019-01-01_dht22_sensor_12827.csv,DHT22,6479,48.813,9.158,2019-01-01T08:45:58Z,NA,NA,NA,7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1283,2019-01-01_dht22_sensor_1283.csv,DHT22,634,48.81,9.148,2019-01-01T05:32:58Z,NA,NA,NA,7.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12833,2019-01-01_dht22_sensor_12833.csv,DHT22,6483,51.31,4.461,2019-01-01T00:01:47Z,NA,NA,NA,7.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12837,2019-01-01_dht22_sensor_12837.csv,DHT22,6485,51.472,5.268,2019-01-01T00:18:01Z,NA,NA,NA,8.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12839,2019-01-01_dht22_sensor_12839.csv,DHT22,6486,51.034,5.263,2019-01-01T00:01:46Z,NA,NA,NA,10.3,76.7,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12841,2019-01-01_dht22_sensor_12841.csv,DHT22,6487,48.626,12.485,2019-01-01T00:01:57Z,NA,NA,NA,8.6,86.6,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12843,2019-01-01_dht22_sensor_12843.csv,DHT22,6488,49.277,-122.908,2019-01-01T00:01:36Z,NA,NA,NA,5.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12845,2019-01-01_dht22_sensor_12845.csv,DHT22,6489,48.507,9.207,2019-01-01T00:10:52Z,NA,NA,NA,7.6,78.7,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12847,2019-01-01_dht22_sensor_12847.csv,DHT22,6492,48.128,8.319,2019-01-01T00:02:26Z,NA,NA,NA,1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12849,2019-01-01_dht22_sensor_12849.csv,DHT22,6493,50.928,7.172,2019-01-01T03:25:06Z,NA,NA,NA,10.8,68.5,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12853,2019-01-01_dht22_sensor_12853.csv,DHT22,6495,51.808,7.478,2019-01-01T00:01:49Z,NA,NA,NA,8.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12856,2019-01-01_dht22_sensor_12856.csv,DHT22,6496,50.868,4.723,2019-01-01T00:01:10Z,NA,NA,NA,9.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12866,2019-01-01_dht22_sensor_12866.csv,DHT22,6501,50.883,7.09,2019-01-01T00:00:41Z,NA,NA,NA,9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12870,2019-01-01_dht22_sensor_12870.csv,DHT22,6503,48.573,13.459,2019-01-01T00:01:17Z,NA,NA,NA,4.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12872,2019-01-01_dht22_sensor_12872.csv,DHT22,6504,53.767,9.626,2019-01-01T00:01:41Z,NA,NA,NA,7.5,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12874,2019-01-01_dht22_sensor_12874.csv,DHT22,6505,51.113,13.128,2019-01-01T00:00:39Z,NA,NA,NA,14.5,55.6,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12877,2019-01-01_dht22_sensor_12877.csv,DHT22,6506,53.106,8.209,2019-01-01T00:01:01Z,NA,NA,NA,8.5,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12879,2019-01-01_dht22_sensor_12879.csv,DHT22,6507,49.476,10.986,2019-01-01T00:00:05Z,NA,NA,NA,8.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12881,2019-01-01_dht22_sensor_12881.csv,DHT22,6508,53.787,9.995,2019-01-01T00:00:32Z,NA,NA,NA,7.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12883,2019-01-01_dht22_sensor_12883.csv,DHT22,6509,54.633,9.935,2019-01-01T00:05:51Z,NA,NA,NA,18.9,53.2,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12887,2019-01-01_dht22_sensor_12887.csv,DHT22,6511,49.745,6.094,2019-01-01T00:01:23Z,NA,NA,NA,5.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12889,2019-01-01_dht22_sensor_12889.csv,DHT22,6512,53.582,9.941,2019-01-01T00:00:53Z,NA,NA,NA,8.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12891,2019-01-01_dht22_sensor_12891.csv,DHT22,6513,52.416,13.565,2019-01-01T00:05:16Z,NA,NA,NA,7.9,99.1,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12893,2019-01-01_dht22_sensor_12893.csv,DHT22,6514,48.607,9.222,2019-01-01T00:01:34Z,NA,NA,NA,5.3,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12895,2019-01-01_dht22_sensor_12895.csv,DHT22,6515,53.69,9.796,2019-01-01T00:01:30Z,NA,NA,NA,7.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12901,2019-01-01_dht22_sensor_12901.csv,DHT22,6518,50.93,5.344,2019-01-01T00:01:40Z,NA,NA,NA,8.5,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12907,2019-01-01_dht22_sensor_12907.csv,DHT22,6521,50.498,8.474,2019-01-01T00:02:24Z,NA,NA,NA,20.7,56,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12911,2019-01-01_dht22_sensor_12911.csv,DHT22,6523,49.757,6.119,2019-01-01T00:01:37Z,NA,NA,NA,4.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12917,2019-01-01_dht22_sensor_12917.csv,DHT22,6526,54.312,13.091,2019-01-01T00:01:20Z,NA,NA,NA,7.5,93.7,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12922,2019-01-01_dht22_sensor_12922.csv,DHT22,6528,48.086,16.282,2019-01-01T09:29:10Z,NA,NA,NA,7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12924,2019-01-01_dht22_sensor_12924.csv,DHT22,6224,45.124,5.679,2019-01-01T00:01:45Z,NA,NA,NA,5.7,84.1,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12926,2019-01-01_dht22_sensor_12926.csv,DHT22,6529,50.566,9.774,2019-01-01T00:01:45Z,NA,NA,NA,6.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12928,2019-01-01_dht22_sensor_12928.csv,DHT22,6530,-33.779,151.116,2019-01-01T00:01:05Z,NA,NA,NA,30.7,50.7,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1293,2019-01-01_dht22_sensor_1293.csv,DHT22,639,48.468,7.958,2019-01-01T00:00:56Z,NA,NA,NA,9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12930,2019-01-01_dht22_sensor_12930.csv,DHT22,6531,53.528,-2.268,2019-01-01T00:00:53Z,NA,NA,NA,8.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12934,2019-01-01_dht22_sensor_12934.csv,DHT22,6698,48.027,-4.541,2019-01-01T00:00:21Z,NA,NA,NA,12,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12940,2019-01-01_dht22_sensor_12940.csv,DHT22,6535,52.854,11.156,2019-01-01T00:02:06Z,NA,NA,NA,8.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12942,2019-01-01_dht22_sensor_12942.csv,DHT22,6536,51.617,7.318,2019-01-01T00:02:34Z,NA,NA,NA,7.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12944,2019-01-01_dht22_sensor_12944.csv,DHT22,6537,48.535,14.052,2019-01-01T00:15:39Z,NA,NA,NA,3.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12948,2019-01-01_dht22_sensor_12948.csv,DHT22,6539,49.475,8.484,2019-01-01T00:02:35Z,NA,NA,NA,8.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1295,2019-01-01_dht22_sensor_1295.csv,DHT22,640,48.311,11.729,2019-01-01T00:01:34Z,NA,NA,NA,3.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12957,2019-01-01_dht22_sensor_12957.csv,DHT22,6543,48.837,10.092,2019-01-01T00:00:50Z,NA,NA,NA,5.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12959,2019-01-01_dht22_sensor_12959.csv,DHT22,6544,51.667,6.634,2019-01-01T02:03:28Z,NA,NA,NA,8.3,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12965,2019-01-01_dht22_sensor_12965.csv,DHT22,6547,53.651,9.561,2019-01-01T00:03:26Z,NA,NA,NA,8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12967,2019-01-01_dht22_sensor_12967.csv,DHT22,6548,49.996,8.238,2019-01-01T00:00:15Z,NA,NA,NA,8.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12969,2019-01-01_dht22_sensor_12969.csv,DHT22,6549,53.128,8.182,2019-01-01T00:02:01Z,NA,NA,NA,8.3,92.8,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1297,2019-01-01_dht22_sensor_1297.csv,DHT22,641,48.491,9.185,2019-01-01T00:00:12Z,NA,NA,NA,8.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12971,2019-01-01_dht22_sensor_12971.csv,DHT22,6550,48.65,8.774,2019-01-01T00:02:23Z,NA,NA,NA,4.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12973,2019-01-01_dht22_sensor_12973.csv,DHT22,6551,51.056,9.466,2019-01-01T00:01:21Z,NA,NA,NA,7.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12977,2019-01-01_dht22_sensor_12977.csv,DHT22,6553,48.412,9.515,2019-01-01T00:02:22Z,NA,NA,NA,2.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12981,2019-01-01_dht22_sensor_12981.csv,DHT22,6555,50.469,8.48,2019-01-01T00:03:44Z,NA,NA,NA,10.9,67.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,12987,2019-01-01_dht22_sensor_12987.csv,DHT22,6558,51.957,5.582,2019-01-01T00:00:33Z,NA,NA,NA,10.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13035,2019-01-01_dht22_sensor_13035.csv,DHT22,6584,48.023,11.81,2019-01-01T00:01:54Z,NA,NA,NA,3.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13049,2019-01-01_dht22_sensor_13049.csv,DHT22,6591,51.445,5.403,2019-01-01T00:00:31Z,NA,NA,NA,10.2,91.5,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1305,2019-01-01_dht22_sensor_1305.csv,DHT22,645,42.673,23.353,2019-01-01T00:00:35Z,NA,NA,NA,6.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13052,2019-01-01_dht22_sensor_13052.csv,DHT22,6592,47.484,9.726,2019-01-01T00:01:22Z,NA,NA,NA,5.4,94.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13062,2019-01-01_dht22_sensor_13062.csv,DHT22,6597,52.219,9.881,2019-01-01T00:05:24Z,NA,NA,NA,8.3,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1307,2019-01-01_dht22_sensor_1307.csv,DHT22,646,48.697,9.114,2019-01-01T00:01:21Z,NA,NA,NA,6.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13070,2019-01-01_dht22_sensor_13070.csv,DHT22,6601,53.55,9.926,2019-01-01T00:01:15Z,NA,NA,NA,8.3,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13074,2019-01-01_dht22_sensor_13074.csv,DHT22,6603,47.065,15.396,2019-01-01T00:02:06Z,NA,NA,NA,3.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13086,2019-01-01_dht22_sensor_13086.csv,DHT22,6609,49.881,8.664,2019-01-01T00:00:54Z,NA,NA,NA,7.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1309,2019-01-01_dht22_sensor_1309.csv,DHT22,647,48.839,9.315,2019-01-01T00:00:25Z,NA,NA,NA,6.3,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13091,2019-01-01_dht22_sensor_13091.csv,DHT22,6611,52.603,13.438,2019-01-01T00:06:50Z,NA,NA,NA,8.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13093,2019-01-01_dht22_sensor_13093.csv,DHT22,6612,49.568,11,2019-01-01T00:01:59Z,NA,NA,NA,11.7,63.7,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13097,2019-01-01_dht22_sensor_13097.csv,DHT22,6614,51.183,3.193,2019-01-01T00:02:07Z,NA,NA,NA,7.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13099,2019-01-01_dht22_sensor_13099.csv,DHT22,6615,50.823,4.329,2019-01-01T00:01:31Z,NA,NA,NA,7.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13105,2019-01-01_dht22_sensor_13105.csv,DHT22,6618,52.194,9.885,2019-01-01T00:06:34Z,NA,NA,NA,8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13109,2019-01-01_dht22_sensor_13109.csv,DHT22,6620,53.733,11.51,2019-01-01T00:02:25Z,NA,NA,NA,8.2,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13111,2019-01-01_dht22_sensor_13111.csv,DHT22,6621,49.502,8.383,2019-01-01T00:01:23Z,NA,NA,NA,7.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13113,2019-01-01_dht22_sensor_13113.csv,DHT22,6622,49.753,6.1,2019-01-01T00:01:56Z,NA,NA,NA,5.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13115,2019-01-01_dht22_sensor_13115.csv,DHT22,6623,52.12,8.659,2019-01-01T00:01:57Z,NA,NA,NA,14.1,60.2,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13121,2019-01-01_dht22_sensor_13121.csv,DHT22,6626,49.542,6.197,2019-01-01T00:00:24Z,NA,NA,NA,6.7,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13123,2019-01-01_dht22_sensor_13123.csv,DHT22,6627,50.92,12.049,2019-01-01T05:01:43Z,NA,NA,NA,8.1,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13128,2019-01-01_dht22_sensor_13128.csv,DHT22,6629,50.916,4.361,2019-01-01T11:18:21Z,NA,NA,NA,8.8,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,1313,2019-01-01_dht22_sensor_1313.csv,DHT22,649,48.824,9.317,2019-01-01T11:36:06Z,NA,NA,NA,7.5,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13130,2019-01-01_dht22_sensor_13130.csv,DHT22,6630,50.906,4.372,2019-01-01T00:00:46Z,NA,NA,NA,7.9,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13138,2019-01-01_dht22_sensor_13138.csv,DHT22,6634,50.947,4.315,2019-01-01T15:35:40Z,NA,NA,NA,9.4,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13140,2019-01-01_dht22_sensor_13140.csv,DHT22,7436,51.015,4.23,2019-01-01T00:19:59Z,NA,NA,NA,7.6,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13142,2019-01-01_dht22_sensor_13142.csv,DHT22,6636,50.937,4.356,2019-01-01T01:05:45Z,NA,NA,NA,8.3,99.9,NA,NA,NA,NA,NA,NA,NA
2019-01-01,13144,2019-01-01_dht22_sensor_13144.csv,DHT22,6637,50.925,4.368,2019-01-01T00:00:58Z,NA,NA,NA,8.9,99.9,NA,NA,NA,NA,NA,NA,NA
